vp gen age hand bril ss bl tr  practice rd fixduration  cueduration ISI1duration ISI2duration centralduration targetduration void cue_type  target_loc central SOA corresp  resp respac resperr rt outlier  
111              1              1              1              1              1              1             34              1              1     0.49388041     0.04707807    0.047075519    0.047050373    0.046965824    0.094081795              1              3              4              1              1              4              0              0              1           1000              1 
111              1              1              1              1              1              1             35              1              1     0.49391722    0.047040533     0.14117772     0.14116643    0.046992063    0.094024579              1              3              1              2              4              1              0              0              1           1000              1 
111              1              1              1              1              1              1             36              1              1     0.51767604    0.046746581     0.14117991     0.14119303    0.047004454    0.094091635              1              1              4              1              4              4              0              0              1           1000              1 
111              1              1              1              1              1              1             37              1              1     0.49406955     0.04698113    0.047040898     0.14113654    0.047037982    0.094184201              1              2              1              1              2              1              0              0              1           1000              1 
111              1              1              1              1              1              1             38              1              1     0.49414309    0.046997165     0.14113691     0.14117189    0.047011378     0.09403369              1              2              1              2              4              1              0              0              1           1000              1 
111              1              1              1              1              1              1             39              1              1     0.49389717    0.047043813    0.047088639     0.14109026    0.047031787    0.094066853              1              1              4              1              2              4              0              0              1           1000              1 
111              1              1              1              1              1              1             40              1              1      0.4939092    0.047046364     0.14116096     0.14116351    0.046971655    0.094097466              1              1              4              2              4              4              0              0              1           1000              1 
111              1              1              1              1              1              1             41              1              1     0.49395257    0.047067501     0.14109208    0.047134922     0.04703944    0.094097466              1              2              1              1              3              1              0              0              1           1000              1 
111              1              1              1              1              1              1             42              1              1     0.49395184    0.047034702     0.14116533    0.047022676    0.047024134    0.094098924              1              2              4              1              3              4              0              0              1           1000              1 
111              1              1              1              1              1              1              1              1              1     0.49399448    0.047099207    0.046948331     0.14115549    0.047022311    0.094089084              1              3              4              1              2              4              0              0              1           1000              1 
111              1              1              1              1              1              1              2              1              1     0.49391758    0.047132006    0.046887106       0.141138    0.047081714    0.094047903              1              1              1              1              2              1              0              0              1           1000              1 
111              1              1              1              1              1              1              3              1              1     0.49392815    0.047094105    0.047100665    0.047038347    0.046976757    0.094061022              1              1              4              2              1              4              0              0              1           1000              1 
111              1              1              1              1              1              1              4              1              1      0.4939522    0.047040533    0.047042355     0.14118319    0.047044906    0.093927639              1              2              4              2              2              4              0              0              1           1000              1 
111              1              1              1              1              1              1              5              1              1     0.49391139    0.047035431    0.047140024     0.14113618    0.046977122    0.094059565              1              2              4              1              2              4              0              0              1           1000              1 
111              1              1              1              1              1              1              6              1              1     0.49391685    0.047044178     0.14112634     0.14113618    0.047051466    0.094019112              1              1              1              1              4              1              0              0              1           1000              1 
111              1              1              1              1              1              1              7              1              1      0.4938877    0.046929016     0.14132313    0.047029236    0.047004819    0.093992509              1              1              4              1              3              4              0              0              1           1000              1 
111              1              1              1              1              1              1              8              1              1     0.49391503    0.047052924     0.14112998     0.14106147    0.047133464     0.09414958              1              2              1              1              4              1              0              0              1           1000              1 
111              1              1              1              1              1              1              9              1              1     0.49401051    0.047035796    0.047118158     0.14121599    0.046977122    0.093950234              1              1              1              2              2              1              0              0              1           1000              1 
111              1              1              1              1              1              1             10              1              1     0.49391576    0.047102123     0.14107568      0.1410837    0.047035067    0.094118603              1              2              4              2              4              4              0              0              1           1000              1 
111              1              1              1              1              1              1             11              1              1     0.49402181     0.04696218     0.14124186    0.046885284    0.047199791    0.093962261              1              1              1              1              3              1              0              0              1           1000              1 
111              1              1              1              1              1              1             12              1              1     0.49380205    0.047156788    0.047128726     0.04710358     0.04697457    0.093961532              1              2              1              2              1              1              0              0              1           1000              1 
111              1              1              1              1              1              1             13              1              1     0.49402181    0.047081714    0.046931203    0.047159339    0.047068959    0.093950234              1              2              1              1              1              1              0              0              1           1000              1 
111              1              1              1              1              1              1             14              1              1     0.49392341    0.047041991    0.047065679    0.047109047    0.046992063    0.094122976              1              3              4              2              1              4              0              0              1           1000              1 
111              1              1              1              1              1              1             15              1              1     0.49396022    0.047046729     0.14116424    0.047196511    0.046933389    0.094050454              1              1              1              2              3              1              0              0              1           1000              1 
111              1              1              1              1              1              1             16              1              1     0.49386364    0.047056933     0.14120396     0.14114966     0.04693266    0.094074507              1              3              4              2              4              4              0              0              1           1000              1 
111              1              1              1              1              1              1             17              1              1     0.49403056     0.04703616    0.047009921    0.047070417    0.047000445    0.093960438              1              2              4              1              1              4              0              0              1           1000              1 
111              1              1              1              1              1              1             18              1              1     0.49383121    0.047132006     0.14109317    0.047091554     0.04700737    0.093961896              1              3              4              1              3              4              0              0              1           1000              1 
111              1              1              1              1              1              1             19              1              1     0.49412422    0.046936669    0.047070417     0.14121817    0.046922456    0.094141198              1              3              1              1              2              1              0              0              1           1000              1 
111              1              1              1              1              1              1             20              1              1     0.49402035    0.046938127     0.14122218    0.047015752    0.046972384    0.094088719              1              2              1              2              3              1              0              0              1           1000              1 
111              1              1              1              1              1              1             21              1              1     0.49396241    0.046969833     0.14115075     0.14112962    0.047041262    0.094095279              1              1              1              2              4              1              0              0              1           1000              1 
111              1              1              1              1              1              1             22              1              1     0.49397735    0.047016116     0.14112597     0.14114274    0.047040533    0.094069404              1              3              4              1              4              4              0              0              1           1000              1 
111              1              1              1              1              1              1             23              1              1     0.49394746    0.047040169     0.14123348    0.047092647    0.046876173     0.09406576              1              3              4              2              3              4              0              0              1           1000              1 
111              1              1              1              1              1              1             24              1              1      0.4939409    0.047046364    0.047043084    0.047036524    0.047044178    0.094080337              1              1              1              2              1              1              0              0              1           1000              1 
111              1              1              1              1              1              1             25              1              1     0.49394528    0.047041262     0.14112561    0.047044542    0.047041262    0.094084346              1              1              4              2              3              4              0              0              1           1000              1 
111              1              1              1              1              1              1             26              1              1      0.4939573    0.047050008    0.047051466    0.047040533    0.047024134    0.094086533              1              2              4              2              1              4              0              0              1           1000              1 
111              1              1              1              1              1              1             27              1              1     0.49386036    0.047113785     0.04708463    0.047033244    0.046962544    0.094087626              1              1              4              1              1              4              0              0              1           1000              1 
111              1              1              1              1              1              1             28              1              1     0.49402072    0.047011743     0.04700081    0.047019396    0.047051831    0.094087991              1              3              1              2              1              1              0              0              1           1000              1 
111              1              1              1              1              1              1             29              1              1      0.4940178    0.047030329    0.047022676     0.14106147    0.047068959    0.094082889              1              2              1              2              2              1              0              0              1           1000              1 
111              1              1              1              1              1              1             30              1              1     0.49399047    0.047025591     0.14110921    0.047040898    0.047043449    0.094079609              1              3              1              2              3              1              0              0              1           1000              1 
111              1              1              1              1              1              1             31              1              1     0.49398391    0.047072603     0.14108078     0.04703944    0.047042355    0.094108763              1              3              1              1              3              1              0              0              1           1000              1 
111              1              1              1              1              1              1             32              1              1     0.49401416    0.047064221    0.047011378    0.047009556    0.047048186    0.094142656              1              1              1              1              1              1              0              0              1           1000              1 
111              1              1              1              1              1              1             33              1              1     0.49393106    0.047063128     0.14101919      0.0470296    0.047127269    0.094145571              1              2              4              2              3              4              0              0              1           1000              1 
111              1              1              1              1              1              1             34              1              1     0.49392159     0.04703616    0.046977486    0.046982952    0.047052195    0.094200965              1              3              4              1              1              4              0              0              1           1000              1 
111              1              1              1              1              1              1             35              1              1     0.49395038    0.047118158     0.14103814     0.14124514    0.047045635    0.093988864              1              3              1              2              4              1              0              0              1           1000              1 
111              1              1              1              1              1              1             36              1              1     0.49378383    0.047041626     0.14123348     0.14110994    0.046996801    0.094089448              1              1              4              1              4              4              0              0              1           1000              1 
111              1              1              1              1              1              1             37              1              1     0.49400031    0.046984775    0.047001539     0.14116387     0.04704928    0.094088355              1              2              1              1              2              1              0              0              1           1000              1 
111              1              1              1              1              1              1             38              1              1     0.49386255    0.047083172     0.14109062     0.14115148    0.047066772    0.094063938              1              2              1              2              4              1              0              0              1           1000              1 
111              1              1              1              1              1              1             39              1              1     0.49390665    0.047067866    0.047001539     0.14104434    0.047180112    0.094087262              1              1              4              1              2              4              0              0              1           1000              1 
111              1              1              1              1              1              1             40              1              1     0.49383923    0.047179747     0.14100753     0.14112925    0.047046364    0.094194041              1              1              4              2              4              4              0              0              1           1000              1 
111              1              1              1              1              1              1             41              1              1     0.49385854    0.047129091     0.14116497    0.046981859    0.047127633    0.094057743              1              2              1              1              3              1              0              0              1           1000              1 
