vp gen age hand bril ss bl tr  practice rd fixduration  goduration SSDduration  stopduration void go_dir  Stop_signal  SSD corresp  resp respac resperr rt outlier  
1              1             38              2              1              1              2             28              0             11      1.0929513    0.026629528     0.13333314    0.079836107              1              4              1              3              4              0              1              0           1000              1 
1            1           38            2            1            1            2           29            0           11      1.09295    0.0266303     0.133187    0.0799666            1            1            1            3            1            1            1            0      0.37297            0 
1              1             38              2              1              1              2             30              0             11      1.0929058    0.026559557    0.093386842    0.079927215              1              4              1              2              4              0              1              0           1000              1 
1              1             38              2              1              1              2             31              0             11       1.092877    0.026682736    0.093292454    0.079946166              1              4              1              2              4              0              1              0           1000              1 
1            1           38            2            1            1            2           32            0           11      1.09291    0.0266321     0.133303    0.0799691            1            1            2            3            1            1            1            0     0.360889            0 
1            1           38            2            1            1            2           33            0           11      1.09284    0.0266572     0.133282    0.0799622            1            1            2            3            1            1            1            0     0.438589            0 
1            1           38            2            1            1            2           34            0           11      1.09291    0.0266561     0.173251     0.079972            1            4            2            4            4            4            1            0     0.438528            0 
1            1           38            2            1            1            2           35            0           11      1.09286    0.0267086    0.0532747    0.0799695            1            4            2            1            4            4            1            0     0.320157            0 
1              1             38              2              1              1              2             36              0             11      1.0929083    0.026703873     0.17321311    0.079969125              1              4              2              4              4              0              0              1           1000              1 
1            1           38            2            1            1            2           37            0           11       1.0929    0.0267035    0.0932498    0.0799411            1            4            2            2            4            4            1            0     0.359651            0 
1            1           38            2            1            1            2           38            0           11      1.09292     0.026659     0.133257    0.0799859            1            4            2            3            4            4            1            0     0.340069            0 
1              1             38              2              1              1              2             39              0             11      1.0929032    0.026653581      0.1732696    0.079963659              1              1              1              4              1              0              1              0           1000              1 
1            1           38            2            1            1            2           40            0           11      1.09289    0.0266547     0.173263    0.0799669            1            1            1            4            1            1            1            0      0.32922            0 
1            1           38            2            1            1            3            1            0           11      1.09288    0.0267115     0.133231    0.0799622            1            4            1            3            4            4            1            0     0.364448            0 
1            1           38            2            1            1            3            2            0           11       1.0929    0.0266536    0.0932899    0.0799706            1            1            2            2            1            1            1            0     0.416289            0 
1            1           38            2            1            1            3            3            0           11      1.09293    0.0266182     0.133305    0.0799648            1            4            2            3            4            4            1            0     0.309987            0 
1            1           38            2            1            1            3            4            0           11      1.09291    0.0266543     0.173264    0.0799658            1            4            2            4            4            4            1            0     0.349764            0 
1              1             38              2              1              1              3              5              0             11       1.092955    0.026610213     0.17321748    0.079941064              1              4              2              4              4              0              0              1           1000              1 
1            1           38            2            1            1            3            6            0           11      1.09292    0.0266339     0.173262    0.0799673            1            1            2            4            1            1            1            0     0.411003            0 
1              1             38              2              1              1              3              7              0             11      1.0928008    0.026722823    0.053367658    0.079938877              1              4              1              1              4              0              1              0           1000              1 
1            1           38            2            1            1            3            8            0           11      1.09305    0.0265435    0.0932906    0.0799695            1            4            2            2            4            4            1            0     0.325347            0 
1            1           38            2            1            1            3            9            0           11      1.09291    0.0266397    0.0533392    0.0799899            1            4            2            1            4            4            1            0     0.344957            0 
1            1           38            2            1            1            3           10            0           11      1.09287    0.0266587    0.0933012    0.0799185            1            4            2            2            4            4            1            0     0.354652            0 
1            1           38            2            1            1            3           11            0           11      1.09288    0.0266787    0.0533053    0.0799524            1            1            2            1            1            1            1            0      0.40168            0 
1            1           38            2            1            1            3           12            0           11      1.09298    0.0266317     0.133305    0.0799684            1            1            2            3            1            1            1            0     0.382866            0 
1              1             38              2              1              1              3             13              0             11      1.0929375    0.026621511    0.093340194     0.07994653              1              1              1              2              1              0              1              0           1000              1 
1            1           38            2            1            1            3           14            0           11      1.09297    0.0266069     0.133329     0.079847            1            4            2            3            4            4            1            0      0.30637            0 
1            1           38            2            1            1            3           15            0           11      1.09292    0.0266357     0.173285    0.0799699            1            1            2            4            1            1            1            0     0.458284            0 
1              1             38              2              1              1              3             16              0             11       1.092955    0.026585432     0.09336862    0.079968032              1              4              1              2              4              0              1              0           1000              1 
1            1           38            2            1            1            3           17            0           11      1.09299    0.0266321      0.13328    0.0799713            1            1            1            3            1            1            1            0     0.313548            0 
1              1             38              2              1              1              3             18              0             11      1.0928413    0.026630257     0.17316755    0.080072624              1              1              1              4              1              0              1              0           1000              1 
1            1           38            2            1            1            3           19            0           11      1.09277    0.0266995     0.053266    0.0800945            1            1            2            1            1            1            1            0      0.36284            0 
1            1           38            2            1            1            3           20            0           11      1.09294    0.0265851     0.173288    0.0799669            1            1            1            4            1            1            1            0     0.371356            0 
1              1             38              2              1              1              3             21              0             11      1.0929984    0.026653217      0.1732419    0.079966574              1              4              1              4              4              0              1              0           1000              1 
1              1             38              2              1              1              3             22              0             11      1.0928752    0.026656132     0.09329464    0.079968032              1              1              2              2              1              0              0              1           1000              1 
1            1           38            2            1            1            3           23            0           11      1.09292    0.0266747     0.133253    0.0799702            1            1            2            3            1            1            1            0     0.325656            0 
1            1           38            2            1            1            3           24            0           11      1.09293     0.026647      0.17325    0.0799669            1            4            1            4            4            4            1            0     0.355032            0 
1            1           38            2            1            1            3           25            0           11      1.09288     0.026678    0.0532842    0.0800056            1            1            2            1            1            1            1            0     0.334052            0 
1            1           38            2            1            1            3           26            0           11      1.09288    0.0266572    0.0932764    0.0799622            1            1            1            2            1            1            1            0      0.36827            0 
1            1           38            2            1            1            3           27            0           11       1.0929    0.0266536    0.0533148    0.0799709            1            4            2            1            4            4            1            0     0.354059            0 
1            1           38            2            1            1            3           28            0           11      1.09292    0.0266492     0.133212    0.0800398            1            4            2            3            4            4            1            0     0.346896            0 
1              1             38              2              1              1              3             29              0             11      1.0928715    0.026658683    0.053340326     0.07997277              1              1              1              1              1              0              1              0           1000              1 
1            1           38            2            1            1            3           30            0           11      1.09294    0.0266802    0.0932695    0.0799484            1            4            2            2            4            4            1            0     0.337412            0 
1              1             38              2              1              1              3             31              0             11      1.0929058    0.026655403     0.13328066    0.079963659              1              4              1              3              4              0              1              0           1000              1 
1            1           38            2            1            1            3           32            0           11       1.0929    0.0266496    0.0932983    0.0799677            1            1            2            2            1            1            1            0     0.327465            0 
1            1           38            2            1            1            3           33            0           11      1.09294    0.0266233    0.0533472    0.0799662            1            4            2            1            4            4            1            0     0.355776            0 
1              1             38              2              1              1              3             34              0             11      1.0928967    0.026650301    0.053318095    0.079970947              1              4              1              1              4              0              1              0           1000              1 
1            1           38            2            1            1            3           35            0           11      1.09289    0.0266838     0.173267    0.0799717            1            1            2            4            1            1            1            0     0.330238            0 
1            1           38            2            1            1            3           36            0           11      1.09293     0.026557     0.173285    0.0800242            1            4            2            4            4            4            1            0     0.340121            0 
1              1             38              2              1              1              3             37              0             11      1.0929072    0.026603654    0.053359276    0.079971312              1              1              1              1              1              0              1              0           1000              1 
1              1             38              2              1              1              3             38              0             11      1.0930005    0.026655039     0.13325697    0.079973498              1              1              1              3              1              0              1              0           1000              1 
1              1             38              2              1              1              3             39              0             11      1.0929018    0.026656132    0.093296098     0.07994325              1              4              1              2              4              0              1              0           1000              1 
1            1           38            2            1            1            3           40            0           11      1.09295    0.0266262     0.133288    0.0799691            1            1            2            3            1            1            1            0     0.325644            0 
1              1             38              2              1              1              4              1              0             11      1.0929349    0.026681642    0.053323926    0.080010306              1              4              1              1              4              0              1              0           1000              1 
1            1           38            2            1            1            4            2            0           11      1.09299    0.0266321     0.133236    0.0800577            1            4            2            3            4            4            1            0     0.367042            0 
1            1           38            2            1            1            4            3            0           11      1.09291     0.026658     0.133286    0.0799691            1            4            2            3            4            4            1            0     0.372978            0 
1              1             38              2              1              1              4              4              0             11         1.0929    0.026652488    0.053311535    0.079973863              1              1              1              1              1              0              1              0           1000              1 
1              1             38              2              1              1              4              5              0             11      1.0928646    0.026627342       0.133312    0.079969854              1              1              1              3              1              0              1              0           1000              1 
1            1           38            2            1            1            4            6            0           11      1.09271    0.0266583     0.173266    0.0799662            1            4            2            4            4            4            1            0     0.344715            0 
1            1           38            2            1            1            4            7            0           11       1.0929    0.0266714     0.173286    0.0799403            1            1            2            4            1            1            1            0     0.379617            0 
1            1           38            2            1            1            4            8            0           11      1.09275    0.0266539     0.133278    0.0799666            1            1            2            3            1            1            1            0     0.402892            0 
1            1           38            2            1            1            4            9            0           11      1.09292    0.0266361    0.0533655    0.0799582            1            4            2            1            4            4            1            0     0.421887            0 
